Mode,Expected Time,Actual Time,Correct Answers,Next Mode
1,750,1034,1,0
2,1000,141,1,1
1,750,1254,2,0
1,750,1370,4,0
2,1000,772,2,1
1,750,1319,0,0
2,1000,1268,5,2
2,1000,65,0,1
1,750,285,2,0
1,750,530,4,2
0,300,504,4,0
0,300,170,3,0
2,1000,1353,0,1
2,1000,886,2,1
1,750,1260,4,0
2,1000,1827,5,1
1,750,1267,4,0
1,750,455,3,0
2,1000,1403,0,1
2,1000,93,1,1
2,1000,1487,1,1
2,1000,1245,3,1
2,1000,715,1,1
2,1000,683,0,1
2,1000,768,0,1
0,300,90,4,1
2,1000,1328,2,1
1,750,264,0,0
2,1000,413,1,1
2,1000,1431,3,1
2,1000,500,3,1
2,1000,555,4,2
2,1000,1572,3,1
2,1000,1889,5,1
0,300,91,2,0
2,1000,473,4,2
1,750,1244,2,0
2,1000,637,2,1
2,1000,1286,1,1
1,750,815,4,1
0,300,446,2,0
1,750,1291,1,0
2,1000,698,3,1
2,1000,422,3,1
1,750,395,5,2
1,750,1155,1,0
0,300,109,0,0
1,750,965,4,1
2,1000,184,1,1
1,750,1003,4,1
1,750,558,3,0
2,1000,469,3,1
0,300,587,2,0
2,1000,705,5,2
2,1000,1621,3,1
1,750,1365,3,0
1,750,301,5,2
1,750,317,2,0
1,750,1213,5,0
0,300,395,0,0
0,300,322,0,0
1,750,864,3,0
1,750,423,5,2
2,1000,1653,0,1
1,750,1248,4,0
1,750,1441,3,0
1,750,476,0,0
0,300,285,3,0
2,1000,1324,1,1
1,750,108,0,0
1,750,869,0,0
1,750,24,4,2
2,1000,1367,4,2
2,1000,1148,4,2
1,750,936,3,0
0,300,465,0,0
2,1000,961,2,1
1,750,1406,5,0
0,300,173,3,0
1,750,598,5,2
1,750,1358,2,0
2,1000,466,0,1
1,750,640,4,2
2,1000,1510,4,1
1,750,474,4,2
2,1000,588,4,2
1,750,402,1,0
2,1000,1635,4,1
0,300,460,1,0
1,750,322,3,0
1,750,1150,0,0
1,750,862,0,0
1,750,1233,4,0
1,750,116,2,0
1,750,561,2,0
2,1000,738,4,2
2,1000,1672,4,1
2,1000,56,2,1
0,300,12,3,0
2,1000,293,1,1
2,1000,578,4,2
2,1000,978,5,2
1,750,335,0,0
1,750,1288,2,0
1,750,1090,1,0
2,1000,279,1,1
2,1000,863,3,1
0,300,371,4,0
1,750,1306,2,0
0,300,323,5,0
2,1000,1992,1,1
0,300,188,4,1
0,300,110,2,0
2,1000,628,4,2
0,300,418,2,0
2,1000,1517,0,1
2,1000,1833,0,1
0,300,223,1,0
1,750,1326,5,0
2,1000,180,3,1
1,750,809,2,0
1,750,1375,5,0
2,1000,758,5,2
0,300,470,2,0
2,1000,1417,4,2
1,750,728,0,0
2,1000,1304,3,1
1,750,1465,4,0
2,1000,1252,0,1
2,1000,332,1,1
2,1000,395,1,1
2,1000,1819,3,1
2,1000,1566,4,1
2,1000,1692,5,1
2,1000,544,5,2
1,750,273,2,0
2,1000,1875,0,1
1,750,730,0,0
1,750,1038,1,0
2,1000,782,0,1
0,300,443,2,0
0,300,531,0,0
2,1000,903,4,2
1,750,1305,5,0
1,750,430,3,0
2,1000,516,4,2
2,1000,805,0,1
2,1000,593,2,1
2,1000,358,0,1
2,1000,108,3,1
2,1000,144,1,1
2,1000,491,3,1
1,750,286,1,0
1,750,1074,3,0
1,750,354,0,0
0,300,141,0,0
1,750,519,2,0
2,1000,1105,4,2
0,300,379,1,0
0,300,319,5,0
2,1000,901,4,2
2,1000,714,0,1
1,750,1493,1,0
2,1000,754,5,2
1,750,702,0,0
2,1000,815,1,1
2,1000,1362,5,2
2,1000,1111,2,1
2,1000,1444,3,1
1,750,1227,4,0
2,1000,1171,0,1
2,1000,815,2,1
1,750,68,2,0
1,750,441,0,0
2,1000,1271,1,1
1,750,529,4,2
2,1000,1976,5,1
2,1000,520,0,1
0,300,337,4,0
1,750,1041,2,0
0,300,547,4,0
1,750,878,2,0
1,750,1329,4,0
2,1000,1191,3,1
0,300,46,1,0
0,300,16,1,0
2,1000,622,0,1
2,1000,1247,2,1
2,1000,1042,4,2
1,750,848,3,0
2,1000,1238,1,1
1,750,1170,0,0
1,750,186,3,0
0,300,593,0,0
1,750,371,2,0
1,750,150,3,0
2,1000,1380,0,1
2,1000,1128,4,2
2,1000,538,2,1
2,1000,724,2,1
0,300,364,3,0
2,1000,289,4,2
0,300,440,2,0
1,750,940,5,1
2,1000,10,2,1
2,1000,1599,3,1
2,1000,1375,3,1
2,1000,1305,0,1
2,1000,895,0,1
2,1000,1962,0,1
0,300,596,0,0
1,750,1410,4,0
1,750,125,1,0
2,1000,1723,4,1
1,750,234,3,0
2,1000,308,1,1
1,750,1040,3,0
1,750,996,3,0
2,1000,749,3,1
1,750,1114,0,0
2,1000,751,4,2
1,750,724,1,0
2,1000,1706,3,1
0,300,332,4,0
2,1000,1200,0,1
0,300,162,2,0
0,300,64,2,0
2,1000,184,4,2
2,1000,1145,2,1
2,1000,1433,5,2
2,1000,668,3,1
2,1000,1039,1,1
2,1000,1722,4,1
1,750,1458,1,0
1,750,1110,1,0
0,300,48,1,0
0,300,40,4,1
2,1000,600,0,1
2,1000,149,5,2
1,750,249,5,2
1,750,1497,4,0
1,750,1190,3,0
2,1000,1286,3,1
0,300,538,4,0
2,1000,1616,3,1
2,1000,260,4,2
2,1000,1410,3,1
2,1000,1834,2,1
1,750,1200,1,0
2,1000,964,2,1
2,1000,1763,0,1
2,1000,1972,2,1
2,1000,1993,5,1
2,1000,825,2,1
2,1000,1670,0,1
0,300,550,1,0
2,1000,1367,2,1
0,300,241,2,0
0,300,342,3,0
0,300,239,0,0
2,1000,1344,1,1
2,1000,1117,2,1
1,750,387,3,0
2,1000,587,1,1
0,300,473,5,0
0,300,396,3,0
1,750,950,3,0
2,1000,1487,4,2
1,750,984,5,1
1,750,1489,1,0
0,300,167,0,0
2,1000,1647,4,1
2,1000,1536,2,1
1,750,1106,2,0
1,750,982,4,1
0,300,423,0,0
2,1000,537,5,2
2,1000,1797,1,1
1,750,450,4,2
2,1000,1547,2,1
2,1000,1641,1,1
0,300,410,3,0
2,1000,331,4,2
1,750,1175,1,0
2,1000,228,1,1
2,1000,1667,2,1
2,1000,179,4,2
0,300,343,0,0
2,1000,53,0,1
2,1000,1292,2,1
1,750,671,0,0
1,750,308,2,0
2,1000,1358,4,2
2,1000,1876,3,1
1,750,1282,4,0
2,1000,1552,2,1
1,750,334,1,0
1,750,552,4,2
1,750,483,0,0
2,1000,1157,2,1
2,1000,26,5,2
2,1000,1905,2,1
2,1000,1823,2,1
1,750,564,0,0
1,750,1246,3,0
2,1000,731,0,1
2,1000,1899,5,1
2,1000,830,3,1
2,1000,1474,4,2
2,1000,1455,5,2
1,750,1398,5,0
2,1000,273,4,2
2,1000,46,0,1
1,750,888,2,0
2,1000,203,1,1
1,750,1146,4,0
1,750,1066,2,0
1,750,1281,0,0
2,1000,454,2,1
1,750,650,4,2
0,300,385,3,0
2,1000,1546,0,1
1,750,1108,0,0
2,1000,232,1,1
2,1000,1276,3,1
2,1000,1393,0,1
2,1000,494,0,1
1,750,764,5,1
2,1000,766,1,1
2,1000,1178,3,1
2,1000,1402,2,1
0,300,150,4,1
2,1000,865,0,1
0,300,339,1,0
2,1000,1597,1,1
2,1000,1196,1,1
2,1000,1252,1,1
1,750,441,2,0
2,1000,892,5,2
2,1000,394,0,1
1,750,209,0,0
0,300,326,1,0
1,750,685,1,0
2,1000,330,0,1
0,300,413,0,0
1,750,1252,5,0
1,750,1209,1,0
2,1000,1651,2,1
2,1000,1893,5,1
2,1000,1963,3,1
2,1000,1090,4,2
1,750,303,5,2
0,300,156,5,1
0,300,489,3,0
2,1000,792,4,2
0,300,128,2,0
0,300,14,0,0
1,750,1117,1,0
2,1000,1089,0,1
0,300,7,3,0
1,750,760,1,0
1,750,1080,2,0
1,750,1329,3,0
2,1000,726,2,1
1,750,1400,3,0
2,1000,1380,2,1
1,750,226,2,0
1,750,608,0,0
2,1000,593,1,1
1,750,103,2,0
0,300,184,1,0
2,1000,1481,3,1
2,1000,122,2,1
1,750,846,4,1
2,1000,1515,2,1
0,300,579,0,0
2,1000,1433,0,1
1,750,378,4,2
1,750,932,0,0
1,750,730,4,2
2,1000,230,4,2
2,1000,772,5,2
1,750,1148,4,0
2,1000,1552,5,1
0,300,584,2,0
1,750,138,4,2
1,750,774,2,0
1,750,1095,2,0
1,750,494,3,0
0,300,128,1,0
1,750,1199,1,0
2,1000,130,5,2
1,750,1372,5,0
1,750,1438,3,0
1,750,722,2,0
1,750,851,1,0
2,1000,1093,2,1
1,750,679,4,2
2,1000,1208,3,1
1,750,1280,3,0
2,1000,1602,2,1
2,1000,417,5,2
2,1000,684,4,2
1,750,1379,2,0
0,300,313,5,0
2,1000,746,3,1
1,750,473,1,0
0,300,507,4,0
2,1000,1963,5,1
0,300,391,1,0
0,300,525,1,0
2,1000,673,4,2
2,1000,855,5,2
2,1000,1793,2,1
2,1000,417,2,1
2,1000,1688,4,1
0,300,157,2,0
2,1000,1419,2,1
2,1000,121,5,2
2,1000,1072,4,2
1,750,318,4,2
2,1000,1070,3,1
1,750,480,4,2
1,750,87,3,0
0,300,560,2,0
2,1000,356,0,1
1,750,1155,2,0
2,1000,26,1,1
2,1000,476,3,1
2,1000,763,2,1
2,1000,1209,3,1
2,1000,666,1,1
1,750,1013,4,1
1,750,63,2,0
2,1000,1224,3,1
2,1000,1584,0,1
2,1000,530,3,1
2,1000,930,3,1
1,750,1374,1,0
1,750,276,2,0
1,750,1376,1,0
1,750,825,0,0
2,1000,489,5,2
1,750,1143,0,0
1,750,667,0,0
2,1000,1261,2,1
0,300,180,5,1
1,750,1338,0,0
2,1000,182,2,1
2,1000,1673,1,1
2,1000,598,2,1
2,1000,417,1,1
2,1000,1541,1,1
2,1000,890,3,1
2,1000,15,3,1
1,750,371,1,0
2,1000,286,2,1
1,750,105,0,0
1,750,939,3,0
1,750,613,3,0
2,1000,1511,0,1
1,750,1426,0,0
1,750,620,5,2
2,1000,909,0,1
0,300,141,5,1
1,750,691,3,0
2,1000,1417,3,1
2,1000,1112,3,1
2,1000,1077,4,2
2,1000,1505,3,1
1,750,91,4,2
2,1000,851,2,1
2,1000,1599,2,1
2,1000,1144,2,1
0,300,442,2,0
2,1000,1012,2,1
0,300,521,1,0
2,1000,10,4,2
1,750,1174,2,0
1,750,372,1,0
2,1000,433,4,2
0,300,290,2,0
2,1000,178,0,1
0,300,218,0,0
2,1000,1100,4,2
1,750,419,5,2
1,750,792,3,0
2,1000,538,5,2
1,750,651,3,0
1,750,50,2,0
1,750,1353,2,0
2,1000,1489,2,1
0,300,437,1,0
1,750,1495,3,0
2,1000,1146,2,1
2,1000,1621,5,1
1,750,62,0,0
2,1000,1237,0,1
0,300,74,4,1
2,1000,1779,0,1
2,1000,128,4,2
2,1000,1083,4,2
2,1000,239,5,2
2,1000,1541,4,1
2,1000,95,2,1
1,750,1398,3,0
1,750,1198,3,0
1,750,941,3,0
1,750,547,2,0
2,1000,1067,4,2
2,1000,924,2,1
1,750,766,3,0
2,1000,393,5,2
2,1000,1101,3,1
1,750,601,4,2
1,750,412,4,2
2,1000,582,2,1
2,1000,181,3,1
2,1000,1426,2,1
1,750,769,3,0
1,750,458,2,0
2,1000,495,3,1
1,750,1347,3,0
2,1000,1645,5,1
2,1000,1025,2,1
2,1000,396,4,2
2,1000,1050,4,2
2,1000,1332,2,1
0,300,28,5,1
2,1000,1534,4,1
1,750,1484,5,0
1,750,314,1,0
1,750,1256,1,0
2,1000,1592,4,1
0,300,282,3,0
2,1000,314,1,1
0,300,419,1,0
2,1000,1242,4,2
1,750,1182,3,0
2,1000,1977,5,1
2,1000,895,4,2
0,300,362,3,0
1,750,348,3,0
2,1000,1647,3,1
1,750,893,1,0
2,1000,915,0,1
2,1000,1325,4,2
2,1000,136,0,1
2,1000,757,3,1
1,750,931,5,1
1,750,786,4,1
2,1000,1684,2,1
0,300,426,2,0
2,1000,823,1,1
1,750,942,0,0
2,1000,995,0,1
2,1000,577,5,2
1,750,200,2,0
0,300,572,4,0
1,750,972,5,1
1,750,177,2,0
2,1000,200,4,2
0,300,594,3,0
2,1000,341,2,1
0,300,113,4,1
2,1000,743,0,1
1,750,1072,2,0
2,1000,1365,5,2
0,300,195,4,1
0,300,111,0,0
1,750,1005,3,0
1,750,66,2,0
0,300,477,4,0
2,1000,415,3,1
1,750,255,5,2
2,1000,618,4,2
2,1000,1350,3,1
2,1000,1622,5,1
1,750,646,2,0
1,750,1003,0,0
0,300,383,1,0
2,1000,1221,3,1
1,750,1077,5,1
0,300,551,5,0
1,750,914,0,0
2,1000,202,3,1
1,750,338,3,0
1,750,1403,4,0
1,750,388,1,0
1,750,482,2,0
0,300,143,4,1
2,1000,1922,3,1
2,1000,1685,4,1
2,1000,1411,0,1
1,750,1482,1,0
2,1000,25,1,1
2,1000,657,3,1
0,300,424,3,0
2,1000,1407,4,2
2,1000,1402,1,1
0,300,91,4,1
1,750,124,5,2
1,750,921,5,1
1,750,1481,1,0
1,750,642,0,0
1,750,1215,2,0
1,750,36,5,2
0,300,412,0,0
1,750,1056,1,0
0,300,143,2,0
2,1000,1527,5,1
2,1000,1460,5,2
1,750,741,1,0
2,1000,535,1,1
0,300,93,5,1
1,750,1333,0,0
1,750,946,5,1
2,1000,1659,1,1
2,1000,1018,1,1
2,1000,1375,2,1
1,750,1145,5,0
1,750,263,1,0
2,1000,477,5,2
1,750,1168,0,0
2,1000,1693,2,1
2,1000,1,5,2
2,1000,598,5,2
1,750,1424,2,0
1,750,74,2,0
2,1000,1088,0,1
2,1000,1343,3,1
2,1000,1438,5,2
1,750,1,4,2
2,1000,1145,3,1
2,1000,757,5,2
2,1000,1254,0,1
2,1000,1915,5,1
2,1000,977,4,2
2,1000,408,1,1
2,1000,1449,1,1
1,750,1443,5,0
0,300,31,3,0
2,1000,1710,2,1
0,300,9,2,0
1,750,294,2,0
2,1000,1624,0,1
1,750,1196,3,0
2,1000,1749,5,1
2,1000,1253,5,2
2,1000,608,1,1
2,1000,588,2,1
2,1000,646,0,1
1,750,69,3,0
2,1000,794,3,1
1,750,669,4,2
2,1000,380,4,2
2,1000,816,0,1
1,750,1296,4,0
0,300,545,2,0
2,1000,861,2,1
2,1000,1195,0,1
1,750,1289,4,0
2,1000,228,4,2
2,1000,1657,0,1
2,1000,336,3,1
1,750,214,2,0
2,1000,248,2,1
2,1000,1743,3,1
2,1000,347,3,1
1,750,615,5,2
1,750,666,2,0
0,300,20,5,1
0,300,425,4,0
1,750,536,4,2
2,1000,151,2,1
1,750,875,5,1
1,750,635,1,0
2,1000,95,0,1
1,750,761,1,0
2,1000,488,4,2
0,300,151,0,0
1,750,738,3,0
2,1000,660,0,1
2,1000,694,2,1
0,300,452,4,0
2,1000,1267,2,1
2,1000,226,1,1
2,1000,730,1,1
0,300,162,4,1
2,1000,494,1,1
0,300,519,1,0
1,750,1172,1,0
2,1000,1904,3,1
2,1000,549,0,1
2,1000,1412,1,1
2,1000,1509,4,1
2,1000,1774,2,1
2,1000,1567,5,1
1,750,292,2,0
2,1000,1628,3,1
0,300,119,4,1
1,750,196,4,2
2,1000,1502,2,1
2,1000,1492,3,1
1,750,7,1,0
2,1000,460,5,2
1,750,159,1,0
2,1000,156,3,1
1,750,896,0,0
0,300,332,1,0
1,750,1390,0,0
2,1000,834,1,1
1,750,627,2,0
1,750,936,4,1
0,300,330,0,0
2,1000,1428,3,1
2,1000,303,2,1
2,1000,1864,1,1
2,1000,1216,0,1
2,1000,267,5,2
2,1000,1345,1,1
1,750,208,5,2
1,750,676,4,2
1,750,5,2,0
2,1000,1641,0,1
1,750,937,3,0
1,750,161,3,0
0,300,89,0,0
1,750,623,5,2
2,1000,1497,4,2
1,750,856,0,0
0,300,203,1,0
0,300,8,3,0
2,1000,408,0,1
1,750,534,1,0
0,300,286,0,0
1,750,1334,2,0
0,300,258,2,0
2,1000,38,5,2
1,750,763,4,1
0,300,24,0,0
0,300,280,4,1
2,1000,915,3,1
1,750,154,5,2
0,300,569,0,0
2,1000,1399,1,1
1,750,238,2,0
2,1000,345,1,1
1,750,10,4,2
2,1000,1006,0,1
1,750,1397,4,0
1,750,1401,5,0
2,1000,1542,3,1
2,1000,1003,3,1
2,1000,830,5,2
2,1000,1747,4,1
1,750,731,1,0
1,750,443,0,0
0,300,53,3,0
2,1000,624,1,1
1,750,499,0,0
1,750,671,2,0
1,750,222,2,0
2,1000,820,0,1
2,1000,1590,2,1
2,1000,312,3,1
2,1000,425,5,2
2,1000,540,0,1
2,1000,1647,1,1
2,1000,1860,5,1
2,1000,1328,3,1
1,750,1091,2,0
2,1000,1801,4,1
2,1000,280,0,1
0,300,404,0,0
2,1000,777,0,1
1,750,256,2,0
2,1000,833,0,1
2,1000,1542,2,1
1,750,967,1,0
2,1000,1844,4,1
2,1000,1522,0,1
1,750,767,2,0
0,300,243,0,0
1,750,1420,5,0
1,750,1233,3,0
0,300,529,0,0
2,1000,1240,2,1
2,1000,1420,0,1
2,1000,1542,0,1
1,750,110,0,0
1,750,897,1,0
1,750,692,1,0
2,1000,1772,1,1
0,300,421,4,0
0,300,573,0,0
1,750,1485,0,0
0,300,407,1,0
0,300,546,3,0
2,1000,307,2,1
1,750,497,5,2
2,1000,154,0,1
2,1000,531,0,1
0,300,65,0,0
1,750,935,1,0
2,1000,1254,4,2
2,1000,551,1,1
1,750,217,0,0
2,1000,1481,5,2
1,750,343,1,0
2,1000,903,1,1
1,750,468,5,2
2,1000,982,5,2
2,1000,1208,1,1
2,1000,1297,1,1
1,750,257,1,0
2,1000,174,1,1
1,750,490,1,0
1,750,1376,2,0
1,750,463,5,2
2,1000,1595,2,1
1,750,711,1,0
2,1000,769,2,1
1,750,88,5,2
2,1000,41,1,1
2,1000,874,2,1
0,300,333,1,0
1,750,1380,4,0
2,1000,1295,4,2
1,750,741,3,0
1,750,1242,4,0
2,1000,992,1,1
1,750,40,1,0
2,1000,675,1,1
1,750,1043,5,1
1,750,845,4,1
2,1000,1720,1,1
1,750,168,0,0
1,750,1348,2,0
2,1000,627,0,1
2,1000,1856,1,1
1,750,464,5,2
1,750,491,5,2
1,750,1019,3,0
0,300,564,3,0
2,1000,1939,0,1
2,1000,506,1,1
1,750,961,2,0
0,300,23,0,0
1,750,1027,5,1
1,750,841,5,1
1,750,742,1,0
2,1000,809,2,1
2,1000,503,1,1
1,750,1200,5,0
2,1000,448,2,1
2,1000,1280,1,1
2,1000,1274,2,1
0,300,164,5,1
2,1000,1666,0,1
2,1000,1516,1,1
2,1000,1928,0,1
2,1000,1183,2,1
1,750,15,1,0
1,750,1257,4,0
2,1000,1074,2,1
0,300,26,0,0
0,300,479,5,0
2,1000,194,1,1
1,750,864,5,1
2,1000,1977,1,1
2,1000,552,4,2
1,750,200,1,0
1,750,7,0,0
1,750,1101,0,0
2,1000,428,5,2
2,1000,754,4,2
2,1000,391,1,1
2,1000,914,5,2
2,1000,611,4,2
2,1000,514,0,1
1,750,1416,5,0
1,750,998,0,0
2,1000,1826,0,1
2,1000,661,5,2
2,1000,1788,0,1
2,1000,1381,2,1
1,750,1206,3,0
1,750,1192,1,0
2,1000,384,2,1
1,750,1171,5,0
2,1000,846,1,1
2,1000,324,3,1
0,300,151,2,0
2,1000,1158,5,2
2,1000,1100,2,1
1,750,1440,4,0
0,300,92,2,0
2,1000,1294,1,1
2,1000,313,3,1
1,750,148,3,0
0,300,177,0,0
2,1000,771,0,1
2,1000,1625,0,1
1,750,607,2,0
2,1000,1425,2,1
2,1000,1357,0,1
2,1000,1760,5,1
0,300,579,2,0
2,1000,1700,1,1
0,300,250,0,0
2,1000,1059,3,1
1,750,1229,1,0
1,750,198,3,0
2,1000,1371,1,1
1,750,1292,2,0
1,750,50,1,0
0,300,476,3,0
2,1000,555,0,1
1,750,554,1,0
1,750,654,2,0
2,1000,1640,0,1
1,750,229,2,0
1,750,904,3,0
1,750,26,4,2
0,300,72,4,1
1,750,206,5,2
1,750,298,3,0
2,1000,1440,2,1
0,300,79,2,0
1,750,1349,4,0
2,1000,362,2,1
1,750,599,5,2
2,1000,1678,1,1
0,300,535,5,0
1,750,1093,4,1
2,1000,537,0,1
1,750,816,0,0
2,1000,478,3,1
0,300,83,4,1
2,1000,1647,2,1
1,750,1466,3,0
0,300,335,0,0
1,750,127,0,0
2,1000,218,0,1
1,750,1164,5,0
1,750,961,0,0
0,300,179,2,0
0,300,130,4,1
0,300,80,2,0
0,300,13,3,0
1,750,5,5,2
2,1000,1304,5,2
0,300,227,0,0
2,1000,1410,1,1
0,300,113,2,0
1,750,1312,2,0
0,300,279,3,0
1,750,505,1,0
2,1000,60,1,1
2,1000,1265,4,2
2,1000,621,1,1
2,1000,1970,2,1
1,750,848,1,0
0,300,28,0,0
2,1000,1669,3,1
0,300,539,2,0
1,750,139,4,2
1,750,1439,2,0
2,1000,112,2,1
2,1000,729,4,2
1,750,329,3,0
2,1000,433,3,1
1,750,1351,0,0
1,750,812,1,0
1,750,873,2,0
2,1000,371,2,1
2,1000,513,0,1
2,1000,462,1,1
2,1000,1750,5,1
2,1000,1862,4,1
2,1000,1337,1,1
2,1000,553,2,1
1,750,879,2,0
0,300,200,4,1
1,750,1110,5,1
1,750,1078,3,0
1,750,871,0,0
2,1000,1471,3,1
1,750,964,0,0
1,750,1372,0,0
1,750,532,5,2
1,750,1146,1,0
0,300,352,4,0
1,750,409,4,2
2,1000,1501,1,1
2,1000,732,1,1
1,750,415,0,0
2,1000,487,0,1
0,300,459,1,0
0,300,447,1,0
2,1000,414,4,2
2,1000,906,0,1
2,1000,651,5,2
2,1000,1296,3,1
1,750,293,0,0
1,750,668,5,2
2,1000,888,4,2
1,750,587,1,0
2,1000,1422,5,2
2,1000,1969,2,1
2,1000,604,5,2
1,750,731,3,0
1,750,232,2,0
2,1000,1952,2,1
2,1000,1149,3,1
2,1000,1546,4,1
2,1000,835,3,1
2,1000,1200,5,2
1,750,885,5,1
2,1000,283,5,2
1,750,1314,0,0
2,1000,905,4,2
2,1000,447,1,1
2,1000,1526,3,1
1,750,1431,4,0
2,1000,615,4,2
1,750,1143,1,0
0,300,140,0,0
1,750,506,5,2
2,1000,628,0,1
1,750,1011,4,1
0,300,277,1,0
1,750,1134,5,0
2,1000,918,3,1
2,1000,1079,0,1
2,1000,1471,2,1
1,750,361,3,0
1,750,670,5,2
1,750,101,0,0
0,300,383,2,0
2,1000,1744,2,1
1,750,971,0,0
1,750,422,5,2
2,1000,1331,5,2
1,750,1452,2,0
2,1000,1413,0,1
0,300,250,2,0
0,300,408,3,0
1,750,770,5,1
0,300,311,1,0
2,1000,1126,1,1
1,750,1216,2,0
2,1000,1942,3,1
2,1000,1690,5,1
1,750,302,4,2
2,1000,945,1,1
2,1000,1709,3,1
2,1000,1655,4,1
0,300,512,3,0
0,300,229,1,0
1,750,57,4,2
1,750,1316,5,0
2,1000,1689,0,1
1,750,308,1,0
1,750,786,2,0
2,1000,1326,0,1
2,1000,773,0,1
1,750,1419,2,0
1,750,16,0,0
2,1000,1738,0,1
2,1000,645,1,1
2,1000,213,0,1
2,1000,1439,2,1
1,750,1151,4,0
2,1000,99,0,1
2,1000,728,4,2
2,1000,407,3,1
1,750,1420,1,0
2,1000,1140,3,1
1,750,811,0,0
1,750,1422,2,0
0,300,370,5,0
0,300,200,5,1
1,750,1076,3,0
1,750,341,2,0
1,750,1085,3,0
2,1000,1623,4,1
2,1000,1152,0,1
1,750,450,1,0
0,300,237,0,0
2,1000,505,1,1
2,1000,372,1,1
2,1000,759,5,2
2,1000,400,0,1
2,1000,96,2,1
1,750,649,3,0
2,1000,1575,1,1
2,1000,498,5,2
1,750,1029,3,0
1,750,61,3,0
0,300,472,4,0
2,1000,582,5,2
0,300,382,3,0
1,750,1145,3,0
2,1000,1493,0,1
1,750,337,2,0
2,1000,324,5,2
1,750,832,1,0
1,750,1046,1,0
2,1000,1594,5,1
1,750,1026,2,0
2,1000,403,1,1
1,750,372,5,2
2,1000,1716,5,1
0,300,335,2,0
0,300,94,1,0
2,1000,326,2,1
1,750,924,0,0
2,1000,1513,4,1
1,750,350,4,2
2,1000,1029,5,2
2,1000,760,2,1
2,1000,606,1,1
1,750,142,1,0
0,300,34,4,1
2,1000,284,1,1
2,1000,252,5,2
1,750,287,5,2
0,300,46,2,0
1,750,1232,4,0
2,1000,1347,5,2
1,750,275,1,0
1,750,1178,4,0
0,300,369,2,0
0,300,68,0,0
2,1000,1878,1,1
1,750,435,1,0
1,750,913,3,0
2,1000,1308,0,1
2,1000,1368,2,1
2,1000,1545,1,1
1,750,1407,0,0
1,750,767,5,1
1,750,858,4,1
1,750,161,1,0
1,750,1344,5,0
2,1000,1720,0,1
2,1000,1549,4,1
2,1000,434,0,1
2,1000,614,0,1
2,1000,1081,0,1
1,750,1038,0,0
1,750,749,2,0
2,1000,129,1,1
0,300,301,4,0
2,1000,648,4,2
2,1000,1521,4,1
0,300,564,1,0
1,750,867,5,1
1,750,805,2,0
0,300,481,0,0
2,1000,43,2,1
2,1000,434,1,1
2,1000,1662,0,1
2,1000,277,2,1
2,1000,639,2,1
1,750,1261,1,0
2,1000,431,4,2
2,1000,1881,1,1
2,1000,622,2,1
0,300,429,3,0
2,1000,808,0,1
1,750,452,0,0
2,1000,460,4,2
2,1000,1381,0,1
1,750,651,0,0
1,750,676,5,2
1,750,144,1,0
1,750,1035,4,1
1,750,1470,0,0
1,750,988,3,0
2,1000,442,1,1
2,1000,504,1,1
1,750,172,4,2
2,1000,686,4,2
2,1000,904,1,1
2,1000,1299,3,1
0,300,109,5,1
2,1000,1456,3,1
2,1000,1026,5,2
0,300,279,2,0
1,750,1163,5,0
2,1000,392,1,1
1,750,386,0,0
2,1000,687,0,1
2,1000,1415,1,1
1,750,1299,5,0
0,300,492,2,0
0,300,140,4,1
1,750,822,2,0
2,1000,1523,2,1
0,300,175,2,0
2,1000,852,3,1
2,1000,40,1,1
2,1000,1015,2,1
2,1000,1390,2,1
1,750,1493,5,0
2,1000,1304,2,1
0,300,400,2,0
1,750,499,1,0
1,750,456,3,0
2,1000,1130,0,1
2,1000,327,0,1
1,750,719,4,2
2,1000,123,2,1
2,1000,62,3,1
1,750,590,3,0
2,1000,1109,4,2
1,750,954,4,1
2,1000,452,3,1
2,1000,1691,2,1
2,1000,1129,4,2
2,1000,223,1,1
2,1000,568,3,1
1,750,645,5,2
2,1000,1382,1,1
1,750,270,5,2
2,1000,1194,0,1
2,1000,941,2,1
2,1000,1941,4,1
1,750,762,2,0
2,1000,1488,1,1
1,750,1343,1,0
2,1000,1910,1,1
1,750,433,4,2
2,1000,620,5,2
2,1000,1091,2,1
2,1000,808,3,1
1,750,1283,5,0
2,1000,1197,2,1
2,1000,445,2,1
1,750,648,1,0
0,300,425,2,0
0,300,207,1,0
2,1000,524,1,1
2,1000,189,2,1
1,750,47,0,0
1,750,206,2,0
1,750,361,4,2
2,1000,1469,0,1
2,1000,346,0,1
0,300,177,5,1
2,1000,1293,2,1
1,750,856,4,1
2,1000,1082,4,2
2,1000,1026,3,1
2,1000,1377,2,1
0,300,501,0,0
2,1000,12,2,1
0,300,336,1,0
1,750,1345,4,0
0,300,397,3,0
1,750,1120,3,0
1,750,1181,5,0
0,300,97,1,0
2,1000,1951,0,1
2,1000,1568,2,1
0,300,38,2,0
2,1000,641,1,1
1,750,1479,1,0
0,300,21,0,0
1,750,73,4,2
2,1000,1494,2,1
1,750,847,4,1
1,750,313,0,0
1,750,81,5,2
0,300,574,0,0
1,750,1252,1,0
2,1000,1621,0,1
1,750,1378,2,0
1,750,1448,5,0
0,300,205,3,0
1,750,1214,3,0
0,300,98,2,0
